date_time,ES=F,NQ=F,GC=F,CL=F,EURUSD=X,BTC-USD,cash,event,pos,ticker,B_S,exectype,size,price,commision,portfolio_value,portfolio_value_eur,pos_value,ddn,dayly_profit,dayly_profit_eur,pre_portfolio_value,exchange_rate,ddn_eur,date
2013-03-07 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1574.0,0,,,,,,,,,,2013-03-07
2013-03-07 00:00:07,0,35,1,1,0,100,6,Created,6,cash,Sell,Stop,-1,1714.841,0,,,,,,,,,,2013-03-07
2013-03-07 23:59:02,0,35,1,1,0,100,6,Canceled,35,NQ=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-07
2013-03-07 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-07
2013-03-07 23:59:07,0,35,1,1,0,100,6,Canceled,6,cash,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-07
2013-03-07 23:59:59,0,35,1,1,0,100,6,End of Day,,,,,,,,282891.03,241436.03,427565.11,0.0155,680.07,555.25,282210.96,0.82,0.0,2013-03-07
2013-03-08 00:00:02,0,35,1,1,0,100,6,Created,35,NQ=F,Sell,Stop,-2,2759.74,0,,,,,,,,,,2013-03-08
2013-03-08 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1580.5,0,,,,,,,,,,2013-03-08
2013-03-08 00:00:07,0,35,1,1,0,100,6,Created,6,cash,Sell,Stop,-1,1714.877,0,,,,,,,,,,2013-03-08
2013-03-08 23:59:02,0,35,1,1,0,100,6,Canceled,35,NQ=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-08
2013-03-08 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-08
2013-03-08 23:59:07,0,35,1,1,0,100,6,Canceled,6,cash,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-08
2013-03-08 23:59:59,0,35,1,1,0,100,6,End of Day,,,,,,,,283275.41,241749.86,427949.49,0.0141,384.38,313.83,282891.03,0.82,0.0,2013-03-08
2013-03-11 00:00:02,0,35,1,1,0,100,6,Created,35,NQ=F,Sell,Stop,-2,2759.74,0,,,,,,,,,,2013-03-11
2013-03-11 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1577.0,0,,,,,,,,,,2013-03-11
2013-03-11 00:00:04,0,35,1,1,0,100,6,Created,1,CL=F,Buy,Stop,1,92.794,0,,,,,,,,,,2013-03-11
2013-03-11 00:00:07,0,35,1,1,0,100,6,Created,6,cash,Sell,Stop,-1,1714.914,0,,,,,,,,,,2013-03-11
2013-03-11 23:59:02,0,35,1,1,0,100,6,Canceled,35,NQ=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-11
2013-03-11 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-11
2013-03-11 23:59:04,0,35,1,1,0,100,6,Canceled,1,CL=F,Buy,Stop,0,0.0,0,,,,,,,,,,2013-03-11
2013-03-11 23:59:07,0,35,1,1,0,100,6,Canceled,6,cash,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-11
2013-03-11 23:59:59,0,35,1,1,0,100,6,End of Day,,,,,,,,283917.66,242274.24,428591.74,0.0118,642.26,524.38,283275.41,0.82,0.0,2013-03-11
2013-03-12 00:00:02,0,35,1,1,0,100,6,Created,35,NQ=F,Sell,Stop,-2,2776.12,0,,,,,,,,,,2013-03-12
2013-03-12 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1577.5,0,,,,,,,,,,2013-03-12
2013-03-12 00:00:04,0,35,1,1,0,100,6,Created,1,CL=F,Buy,Stop,1,92.776,0,,,,,,,,,,2013-03-12
2013-03-12 00:00:07,0,35,1,1,0,100,6,Created,6,cash,Sell,Stop,-1,1714.951,0,,,,,,,,,,2013-03-12
2013-03-12 23:59:02,0,35,1,1,0,100,6,Canceled,35,NQ=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-12
2013-03-12 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-12
2013-03-12 23:59:04,0,35,1,1,0,100,6,Canceled,1,CL=F,Buy,Stop,0,0.0,0,,,,,,,,,,2013-03-12
2013-03-12 23:59:07,0,35,1,1,0,100,6,Canceled,6,cash,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-12
2013-03-12 23:59:59,0,35,1,1,0,100,6,End of Day,,,,,,,,283153.31,241650.18,427827.39,0.0146,-764.35,-624.06,283917.66,0.82,-0.003,2013-03-12
2013-03-13 00:00:02,0,35,1,1,0,100,6,Created,35,NQ=F,Sell,Stop,-1,2788.22,0,,,,,,,,,,2013-03-13
2013-03-13 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1582.5,0,,,,,,,,,,2013-03-13
2013-03-13 00:00:04,0,35,1,1,0,100,6,Created,1,CL=F,Buy,Stop,1,92.76,0,,,,,,,,,,2013-03-13
2013-03-13 00:00:07,0,35,1,1,0,100,6,Created,6,cash,Sell,Stop,-1,1714.987,0,,,,,,,,,,2013-03-13
2013-03-13 10:00:02,0,34,1,1,0,100,6,Executed,34,NQ=F,Sell,Stop,-1,2788.22,5,,,,,,,,,,2013-03-13
2013-03-13 23:59:03,0,34,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-13
2013-03-13 23:59:04,0,34,1,1,0,100,6,Canceled,1,CL=F,Buy,Stop,0,0.0,0,,,,,,,,,,2013-03-13
2013-03-13 23:59:07,0,34,1,1,0,100,6,Canceled,6,cash,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-13
2013-03-13 23:59:59,0,34,1,1,0,100,6,End of Day,,,,,,,,283128.23,241629.7,422230.87,0.0147,-25.08,-20.48,283153.31,0.82,-0.003,2013-03-13
2013-03-14 00:00:02,0,34,1,1,0,100,6,Created,34,NQ=F,Buy,Stop,1,2806.41,0,,,,,,,,,,2013-03-14
2013-03-14 00:00:03,0,34,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1591.5,0,,,,,,,,,,2013-03-14
2013-03-14 10:00:02,0,35,1,1,0,100,6,Executed,35,NQ=F,Buy,Stop,1,2806.41,5,,,,,,,,,,2013-03-14
2013-03-14 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-14
2013-03-14 23:59:59,0,35,1,1,0,100,6,End of Day,,,,,,,,283711.52,242105.93,428431.98,0.0126,583.29,476.23,283128.23,0.82,-0.001,2013-03-14
2013-03-15 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1585.0,0,,,,,,,,,,2013-03-15
2013-03-15 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-15
2013-03-15 23:59:59,0,35,1,1,0,100,6,End of Day,,,,,,,,283287.65,241759.86,428008.11,0.0141,-423.87,-346.07,283711.52,0.82,-0.002,2013-03-15
2013-03-18 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1593.25,0,,,,,,,,,,2013-03-18
2013-03-18 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-18
2013-03-18 23:59:59,0,35,1,1,0,100,6,End of Day,,,,,,,,282971.78,241501.97,427692.24,0.0152,-315.86,-257.89,283287.65,0.82,-0.003,2013-03-18
2013-03-19 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1599.5,0,,,,,,,,,,2013-03-19
2013-03-19 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-19
2013-03-19 23:59:59,0,35,1,1,0,100,6,End of Day,,,,,,,,282677.8,241261.94,427398.26,0.0163,-293.98,-240.02,282971.78,0.82,-0.004,2013-03-19
2013-03-20 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1602.5,0,,,,,,,,,,2013-03-20
2013-03-20 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-20
2013-03-20 23:59:59,0,35,1,1,0,100,6,End of Day,,,,,,,,284260.91,242554.49,428981.37,0.0106,1583.11,1292.55,282677.8,0.82,0.0,2013-03-20
2013-03-21 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1611.5,0,,,,,,,,,,2013-03-21
2013-03-21 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-21
2013-03-21 23:59:59,0,35,1,1,0,100,6,End of Day,,,,,,,,282115.74,240803.04,426836.2,0.0183,-2145.17,-1751.45,284260.91,0.82,-0.007,2013-03-21
2013-03-22 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1602.0,0,,,,,,,,,,2013-03-22
2013-03-22 00:00:04,0,35,1,1,0,100,6,Created,1,CL=F,Sell,Stop,-1,92.46,0,,,,,,,,,,2013-03-22
2013-03-22 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-22
2013-03-22 23:59:04,0,35,1,1,0,100,6,Canceled,1,CL=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-22
2013-03-22 23:59:59,0,35,1,1,0,100,6,End of Day,,,,,,,,284040.14,242374.24,428760.6,0.0114,1924.41,1571.2,282115.74,0.82,-0.001,2013-03-22
2013-03-25 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1599.5,0,,,,,,,,,,2013-03-25
2013-03-25 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-25
2013-03-25 23:59:59,0,35,1,1,0,100,6,End of Day,,,,,,,,283349.33,241810.22,428069.79,0.0139,-690.81,-564.02,284040.14,0.82,-0.003,2013-03-25
2013-03-26 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1602.25,0,,,,,,,,,,2013-03-26
2013-03-26 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-26
2013-03-26 23:59:59,0,35,1,1,0,100,6,End of Day,,,,,,,,284735.13,242941.67,429455.59,0.0089,1385.8,1131.45,283349.33,0.82,0.0,2013-03-26
2013-03-27 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1597.25,0,,,,,,,,,,2013-03-27
2013-03-27 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-27
2013-03-27 23:59:59,0,35,1,1,0,100,6,End of Day,,,,,,,,285182.91,243307.26,429903.37,0.0073,447.79,365.6,284735.13,0.82,0.0,2013-03-27
2013-03-28 00:00:02,0,35,1,1,0,100,6,Created,35,NQ=F,Sell,Stop,-2,2788.22,0,,,,,,,,,,2013-03-28
2013-03-28 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1591.0,0,,,,,,,,,,2013-03-28
2013-03-28 00:00:07,0,35,1,1,0,100,6,Created,6,cash,Sell,Stop,-1,1715.385,0,,,,,,,,,,2013-03-28
2013-03-28 23:59:02,0,35,1,1,0,100,6,Canceled,35,NQ=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-28
2013-03-28 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-28
2013-03-28 23:59:07,0,35,1,1,0,100,6,Canceled,6,cash,Sell,Stop,0,0.0,0,,,,,,,,,,2013-03-28
2013-03-28 23:59:59,0,35,1,1,0,100,6,End of Day,,,,,,,,285940.09,243925.47,430660.55,0.0047,757.18,618.21,285182.91,0.82,0.0,2013-03-28
2013-04-01 00:00:02,0,35,1,1,0,100,6,Created,35,NQ=F,Sell,Stop,-3,2788.22,0,,,,,,,,,,2013-04-01
2013-04-01 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1602.25,0,,,,,,,,,,2013-04-01
2013-04-01 00:00:07,0,35,1,1,0,100,6,Created,6,cash,Sell,Stop,-1,1715.421,0,,,,,,,,,,2013-04-01
2013-04-01 23:59:02,0,35,1,1,0,100,6,Canceled,35,NQ=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-01
2013-04-01 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-01
2013-04-01 23:59:07,0,35,1,1,0,100,6,Canceled,6,cash,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-01
2013-04-01 23:59:59,0,35,1,1,0,100,6,End of Day,,,,,,,,284761.37,242963.09,429481.83,0.0088,-1178.72,-962.38,285940.09,0.82,-0.004,2013-04-01
2013-04-02 00:00:02,0,35,1,1,0,100,6,Created,34,NQ=F,Sell,Stop,-5,2788.22,0,,,,,,,,,,2013-04-02
2013-04-02 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1602.25,0,,,,,,,,,,2013-04-02
2013-04-02 00:00:07,0,35,1,1,0,100,6,Created,6,cash,Sell,Stop,-2,1715.457,0,,,,,,,,,,2013-04-02
2013-04-02 23:59:02,0,35,1,1,0,100,6,Canceled,34,NQ=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-02
2013-04-02 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-02
2013-04-02 23:59:07,0,35,1,1,0,100,6,Canceled,6,cash,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-02
2013-04-02 23:59:59,0,34,1,1,0,100,6,End of Day,,,,,,,,286612.13,244474.16,425738.45,0.0023,1850.76,1511.07,284761.37,0.82,0.0,2013-04-02
2013-04-03 00:00:02,0,34,1,1,0,100,6,Created,34,NQ=F,Sell,Stop,-5,2788.22,0,,,,,,,,,,2013-04-03
2013-04-03 00:00:03,0,34,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1597.75,0,,,,,,,,,,2013-04-03
2013-04-03 00:00:07,0,34,1,1,0,100,6,Created,6,cash,Sell,Stop,-2,1715.492,0,,,,,,,,,,2013-04-03
2013-04-03 10:00:02,0,29,1,1,0,100,6,Executed,29,NQ=F,Sell,Stop,-5,2788.22,25,,,,,,,,,,2013-04-03
2013-04-03 23:59:03,0,29,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-03
2013-04-03 23:59:07,0,29,1,1,0,100,6,Canceled,6,cash,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-03
2013-04-03 23:59:59,0,29,1,1,0,100,6,End of Day,,,,,,,,284610.62,242840.01,395879.74,0.0094,-2001.5,-1634.15,286612.13,0.82,-0.007,2013-04-03
2013-04-04 00:00:03,0,29,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1568.5,0,,,,,,,,,,2013-04-04
2013-04-04 00:00:07,0,29,1,1,0,100,6,Created,6,cash,Sell,Stop,-2,1715.528,0,,,,,,,,,,2013-04-04
2013-04-04 23:59:03,0,29,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-04
2013-04-04 23:59:07,0,29,1,1,0,100,6,Canceled,6,cash,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-04
2013-04-04 23:59:59,0,29,1,1,0,100,6,End of Day,,,,,,,,284141.79,242457.23,395410.91,0.011,-468.84,-382.79,284610.62,0.82,-0.008,2013-04-04
2013-04-05 00:00:03,0,29,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1545.25,0,,,,,,,,,,2013-04-05
2013-04-05 00:00:07,0,29,1,1,0,100,6,Created,6,cash,Sell,Stop,-1,1715.564,0,,,,,,,,,,2013-04-05
2013-04-05 23:59:03,0,29,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-05
2013-04-05 23:59:07,0,29,1,1,0,100,6,Canceled,6,cash,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-05
2013-04-05 23:59:59,0,29,1,1,0,100,6,End of Day,,,,,,,,283031.15,241550.44,394300.27,0.015,-1110.64,-906.79,284141.79,0.82,-0.012,2013-04-05
2013-04-08 00:00:02,0,29,1,1,0,100,6,Created,29,NQ=F,Buy,Stop,4,2814.0,0,,,,,,,,,,2013-04-08
2013-04-08 00:00:03,0,29,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1552.75,0,,,,,,,,,,2013-04-08
2013-04-08 00:00:07,0,29,1,1,0,100,6,Created,6,cash,Sell,Stop,-1,1715.599,0,,,,,,,,,,2013-04-08
2013-04-08 23:59:02,0,29,1,1,0,100,6,Canceled,29,NQ=F,Buy,Stop,0,0.0,0,,,,,,,,,,2013-04-08
2013-04-08 23:59:03,0,29,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-08
2013-04-08 23:59:07,0,29,1,1,0,100,6,Canceled,6,cash,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-08
2013-04-08 23:59:59,0,29,1,1,0,100,6,End of Day,,,,,,,,285077.96,243221.58,396347.09,0.0077,2046.82,1671.14,283031.15,0.82,-0.005,2013-04-08
2013-04-09 00:00:02,0,29,1,1,0,100,6,Created,29,NQ=F,Buy,Stop,6,2814.49,0,,,,,,,,,,2013-04-09
2013-04-09 00:00:03,0,29,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1577.25,0,,,,,,,,,,2013-04-09
2013-04-09 10:00:02,0,35,1,1,0,100,6,Executed,35,NQ=F,Buy,Stop,6,2814.49,30,,,,,,,,,,2013-04-09
2013-04-09 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-09
2013-04-09 23:59:59,0,35,1,1,0,100,6,End of Day,,,,,,,,286894.12,244704.4,431967.12,0.0013,1816.16,1482.82,285077.96,0.82,0.0,2013-04-09
2013-04-10 00:00:02,0,35,1,1,0,100,6,Created,35,NQ=F,Sell,Stop,-1,2788.22,0,,,,,,,,,,2013-04-10
2013-04-10 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1572.5,0,,,,,,,,,,2013-04-10
2013-04-10 23:59:02,0,35,1,1,0,100,6,Canceled,35,NQ=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-10
2013-04-10 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-10
2013-04-10 23:59:59,0,35,1,1,0,100,6,End of Day,,,,,,,,289547.08,246870.43,434620.08,0.0,2652.96,2166.04,286894.12,0.82,0.0,2013-04-10
2013-04-11 00:00:02,0,35,1,1,0,100,6,Created,35,NQ=F,Sell,Stop,-6,2788.22,0,,,,,,,,,,2013-04-11
2013-04-11 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1581.5,0,,,,,,,,,,2013-04-11
2013-04-11 23:59:02,0,35,1,1,0,100,6,Canceled,35,NQ=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-11
2013-04-11 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-11
2013-04-11 23:59:59,0,35,1,1,0,100,6,End of Day,,,,,,,,288366.94,245906.89,433439.93,0.0041,-1180.15,-963.54,289547.08,0.82,-0.004,2013-04-11
2013-04-12 00:00:02,0,35,1,1,0,100,6,Created,35,NQ=F,Sell,Stop,-11,2788.22,0,,,,,,,,,,2013-04-12
2013-04-12 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1555.75,0,,,,,,,,,,2013-04-12
2013-04-12 00:00:07,0,35,1,1,0,100,6,Created,6,cash,Sell,Stop,-1,1715.741,0,,,,,,,,,,2013-04-12
2013-04-12 23:59:02,0,35,1,1,0,100,6,Canceled,35,NQ=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-12
2013-04-12 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-12
2013-04-12 23:59:07,0,35,1,1,0,100,6,Canceled,6,cash,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-12
2013-04-12 23:59:59,0,35,1,1,0,100,6,End of Day,,,,,,,,287733.26,245389.52,432806.26,0.0063,-633.67,-517.37,288366.94,0.82,-0.006,2013-04-12
2013-04-15 00:00:02,0,35,1,1,0,100,6,Created,35,NQ=F,Sell,Stop,-15,2787.72,0,,,,,,,,,,2013-04-15
2013-04-15 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1548.0,0,,,,,,,,,,2013-04-15
2013-04-15 00:00:07,0,35,1,1,0,100,6,Created,6,cash,Sell,Stop,-1,1715.775,0,,,,,,,,,,2013-04-15
2013-04-15 23:59:02,0,35,1,1,0,100,6,Canceled,35,NQ=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-15
2013-04-15 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-15
2013-04-15 23:59:07,0,35,1,1,0,100,6,Canceled,6,cash,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-15
2013-04-15 23:59:59,0,35,1,1,0,100,6,End of Day,,,,,,,,281346.46,240174.96,426419.46,0.0291,-6386.8,-5214.57,287733.26,0.82,-0.028,2013-04-15
2013-04-16 00:00:02,0,35,1,1,0,100,6,Created,35,NQ=F,Sell,Stop,-18,2787.72,0,,,,,,,,,,2013-04-16
2013-04-16 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1416.0,0,,,,,,,,,,2013-04-16
2013-04-16 00:00:07,0,35,1,1,0,100,6,Created,6,cash,Sell,Stop,-2,1715.81,0,,,,,,,,,,2013-04-16
2013-04-16 23:59:02,0,35,1,1,0,100,6,Canceled,35,NQ=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-16
2013-04-16 23:59:03,0,35,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-16
2013-04-16 23:59:07,0,35,1,1,0,100,6,Canceled,6,cash,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-16
2013-04-16 23:59:59,0,35,1,1,0,100,6,End of Day,,,,,,,,283553.74,241977.11,428626.74,0.0211,2207.28,1802.16,281346.46,0.82,-0.02,2013-04-16
2013-04-17 00:00:02,0,35,1,1,0,100,6,Created,35,NQ=F,Sell,Stop,-21,2796.39,0,,,,,,,,,,2013-04-17
2013-04-17 00:00:03,0,35,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1378.0,0,,,,,,,,,,2013-04-17
2013-04-17 00:00:07,0,35,1,1,0,100,6,Created,6,cash,Sell,Stop,-2,1715.845,0,,,,,,,,,,2013-04-17
2013-04-17 10:00:02,0,14,1,1,0,100,6,Executed,14,NQ=F,Sell,Stop,-21,2796.39,105,,,,,,,,,,2013-04-17
2013-04-17 23:59:03,0,14,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-17
2013-04-17 23:59:07,0,14,1,1,0,100,6,Canceled,6,cash,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-17
2013-04-17 23:59:59,0,14,1,1,0,100,6,End of Day,,,,,,,,280404.14,239405.59,308133.76,0.0326,-3149.6,-2571.53,283553.74,0.82,-0.031,2013-04-17
2013-04-18 00:00:03,0,14,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1379.0,0,,,,,,,,,,2013-04-18
2013-04-18 00:00:07,0,14,1,1,0,100,6,Created,6,cash,Sell,Stop,-3,1715.879,0,,,,,,,,,,2013-04-18
2013-04-18 23:59:03,0,14,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-18
2013-04-18 23:59:07,0,14,1,1,0,100,6,Canceled,6,cash,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-18
2013-04-18 23:59:59,0,14,1,1,0,100,6,End of Day,,,,,,,,279905.36,238998.36,307634.98,0.0344,-498.78,-407.23,280404.14,0.82,-0.033,2013-04-18
2013-04-19 00:00:02,0,14,1,1,0,100,6,Created,14,NQ=F,Buy,Stop,5,2823.811,0,,,,,,,,,,2013-04-19
2013-04-19 00:00:03,0,14,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1397.0,0,,,,,,,,,,2013-04-19
2013-04-19 00:00:07,0,14,1,1,0,100,6,Created,6,cash,Sell,Stop,-3,1715.914,0,,,,,,,,,,2013-04-19
2013-04-19 23:59:02,0,14,1,1,0,100,6,Canceled,14,NQ=F,Buy,Stop,0,0.0,0,,,,,,,,,,2013-04-19
2013-04-19 23:59:03,0,14,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-19
2013-04-19 23:59:07,0,14,1,1,0,100,6,Canceled,6,cash,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-19
2013-04-19 23:59:59,0,14,1,1,0,100,6,End of Day,,,,,,,,281367.29,240191.97,309096.92,0.0291,1461.93,1193.61,279905.36,0.82,-0.028,2013-04-19
2013-04-22 00:00:02,0,14,1,1,0,100,6,Created,14,NQ=F,Buy,Stop,4,2824.236,0,,,,,,,,,,2013-04-22
2013-04-22 00:00:03,0,14,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1414.0,0,,,,,,,,,,2013-04-22
2013-04-22 00:00:07,0,14,1,1,0,100,6,Created,6,cash,Sell,Stop,-3,1715.948,0,,,,,,,,,,2013-04-22
2013-04-22 23:59:02,0,14,1,1,0,100,6,Canceled,14,NQ=F,Buy,Stop,0,0.0,0,,,,,,,,,,2013-04-22
2013-04-22 23:59:03,0,14,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-22
2013-04-22 23:59:07,0,14,1,1,0,100,6,Canceled,6,cash,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-22
2013-04-22 23:59:59,0,14,1,1,0,100,6,End of Day,,,,,,,,282565.39,241170.16,310295.01,0.0247,1198.1,978.2,281367.29,0.82,-0.024,2013-04-22
2013-04-23 00:00:03,0,14,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1425.0,0,,,,,,,,,,2013-04-23
2013-04-23 00:00:07,0,14,1,1,0,100,6,Created,6,cash,Sell,Stop,-3,1715.982,0,,,,,,,,,,2013-04-23
2013-04-23 23:59:03,0,14,1,1,0,100,6,Canceled,1,GC=F,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-23
2013-04-23 23:59:07,0,14,1,1,0,100,6,Canceled,6,cash,Sell,Stop,0,0.0,0,,,,,,,,,,2013-04-23
2013-04-23 23:59:59,0,14,1,1,0,100,6,End of Day,,,,,,,,283561.9,241983.77,311291.52,0.0211,996.5,813.61,282565.39,0.82,-0.02,2013-04-23
2013-04-24 00:00:03,0,14,1,1,0,100,6,Created,1,GC=F,Sell,Stop,-1,1417.25,0,,,,,,,,,,2013-04-24
