date,ES=F,NQ=F,GC=F,CL=F,EURUSD=X,BTC-USD,portfolio_value,portfolio_value_eur,pos_value,ddn,exchange_rate,dayly_profit,dayly_profit_eur,ddn_eur,keep_day,portfolio_return,cagr,weekly_return,monthly_return
2012-11-08,0,14,3,1,0,200,294808.21,301133.68,132426.16,0.0565,0.82,-1523.8,-1244.12,-0.037,1,-0.004114488427573448,-0.001803239317722416,-0.009724465235131485,-0.028081296794821742
2012-11-09,0,14,3,1,0,200,295760.15,301916.74,133378.1,0.0531,0.82,959.09,783.06,-0.034,1,0.002600373362421582,-0.004763032863856709,-0.0029987847988723892,-0.020149964751882354
2012-11-12,0,14,3,1,0,200,295768.51,301929.36,133386.46,0.0531,0.82,15.46,12.62,-0.034,1,4.179960342698408e-05,0.0034618473433154495,-0.002095807792008575,-0.016101403545528692
2012-11-13,0,14,3,1,0,200,294832.64,301171.02,132450.58,0.0565,0.82,-928.81,-758.33,-0.037,1,-0.0025116470952012415,0.0027257860167717585,-0.007094492546082853,-0.01650099203063904
2012-11-14,0,14,3,1,0,200,294079.42,300561.8,131697.36,0.0592,0.82,-746.18,-609.22,-0.039,1,-0.0020228373898658614,-0.0009000743607561201,-0.006006799946791985,-0.018748222169670092
2012-11-15,0,14,3,1,0,200,293762.14,300308.49,131380.08,0.0603,0.82,-310.26,-253.31,-0.04,1,-0.0008427884049136969,-0.002898881386315,-0.002735099924132234,-0.01956221272795744
2012-11-16,0,14,3,1,0,200,293770.53,300321.06,131388.48,0.0603,0.82,15.4,12.58,-0.04,1,4.1856958489683294e-05,-0.0023897691940945043,-0.005293616328064132,-0.01941998487386687
2012-11-19,0,14,3,1,0,200,296139.79,302261.19,133757.74,0.0518,0.82,2376.26,1940.12,-0.033,1,0.006460186308612448,0.0036242284223214627,0.0011247703771213313,-0.015137908891190599
2012-11-20,0,14,3,1,0,200,296167.73,302289.69,133785.68,0.0517,0.82,34.92,28.51,-0.033,1,9.428931315991207e-05,0.008082012262596416,0.003730706785482485,-0.015667698371033212
2012-11-21,0,14,3,1,0,200,296176.79,302302.78,133794.74,0.0517,0.82,16.03,13.09,-0.033,1,4.330283312015126e-05,0.01159516925652948,0.0057968470084684975,-0.013323618324266207
2012-11-23,0,20,3,1,0,200,297758.71,303599.98,166821.1,0.0461,0.82,1588.81,1297.2,-0.029,0,0.004291062093441322,0.019844258136241466,0.010930697506823517,-0.002366146974219885
2012-11-26,0,21,3,1,0,200,298669.39,304349.1,173005.64,0.0429,0.82,917.52,749.12,-0.026,0,0.002467457343047208,0.022559257795209064,0.013356297891381042,-5.588077784113299e-05
2012-11-27,0,21,3,1,0,200,298189.89,303963.17,172526.14,0.0446,0.82,-472.68,-385.92,-0.027,1,-0.0012680504065889497,0.024011425843293188,0.005628061176179644,0.0018888478664922381
2012-11-28,0,21,3,1,0,200,298939.09,304580.43,173275.34,0.0419,0.82,756.02,617.26,-0.025,1,0.002030706549086325,0.027210072775288863,0.007564478412106057,0.00571671032933474
2012-11-29,0,21,3,1,0,200,299222.01,304816.99,173558.26,0.041,0.82,289.73,236.56,-0.024,1,0.0007766749820401486,0.021768811411810862,0.008297850561026054,0.005819559209356617
2012-11-30,0,21,3,1,0,200,299339.01,304918.06,173675.26,0.0406,0.82,123.79,101.07,-0.024,1,0.0003315760056550321,0.021552978850558624,0.004338364473239764,0.006408599178800434
2012-12-03,0,21,3,1,0,200,298797.23,304481.28,173133.48,0.0424,0.82,-534.97,-436.78,-0.026,1,-0.0014324504097920077,0.019485724049151054,0.0004384567204005485,0.0049620230539065835
2012-12-04,0,21,3,1,0,200,298258.03,304046.59,172594.28,0.0443,0.82,-532.41,-434.69,-0.027,1,-0.001427641134456592,0.012299901723560658,0.0002788659925329062,-5.0594723449037815e-05
2012-12-05,0,21,3,1,0,200,296816.33,302875.04,171152.58,0.0494,0.82,-1434.91,-1171.55,-0.031,1,-0.003853192367656688,0.00845059766156564,-0.005605032924210107,0.0002215199827317882
2012-12-06,0,21,3,1,0,200,297097.35,303110.05,171433.6,0.0484,0.82,287.83,235.0,-0.03,1,0.0007759305619903234,0.008707420782606112,-0.005605777344259932,0.0018586279481589418
2012-12-07,0,21,3,1,0,200,296561.43,302678.04,170897.68,0.0503,0.82,-529.11,-432.0,-0.032,1,-0.0014252579219989903,0.010231999984636309,-0.007362611271913955,-0.0020536676327130854
2012-12-10,0,21,3,1,0,200,297167.89,303178.78,171504.14,0.0482,0.82,613.31,500.74,-0.03,1,0.0016543651465432685,0.011520971249868062,-0.0042757957155786785,0.0027112275029869126
2012-12-11,0,23,3,1,0,200,298735.95,304464.64,183746.12,0.0427,0.82,1574.92,1285.86,-0.026,0,0.00424125989292512,0.017611411959387868,0.0013931053118030334,0.011066975823485481
2012-12-12,0,24,3,1,0,200,298533.39,304304.85,188937.36,0.0434,0.82,-195.71,-159.79,-0.026,0,-0.0005248228497076735,0.018633614229220274,0.004721474829752048,0.007941779611356226
2012-12-13,0,26,3,1,0,200,296854.61,302939.76,197938.02,0.0493,0.82,-1671.97,-1365.09,-0.031,0,-0.0044859291595252815,0.021543462306315653,-0.0005403848917635568,0.00341405084840396
2012-12-14,0,29,3,1,0,200,295586.36,301909.81,212500.23,0.0538,0.82,-1261.49,-1029.95,-0.034,0,-0.0033998508482346868,0.019954202183377734,-0.0025149778179992532,0.0025258470953705148
2012-12-17,0,31,3,1,0,200,297642.21,303593.89,225085.12,0.0465,0.82,2062.67,1684.09,-0.029,0,0.005578089695065014,0.031455217556854986,0.001408746730522492,0.01012677418030139
2012-12-18,0,31,3,1,0,200,300554.26,305977.08,227997.17,0.0363,0.82,2918.93,2383.19,-0.021,1,0.007849927414547153,0.044694273422723585,0.005017414252144525,0.01881948999976224
2012-12-19,0,31,3,1,0,200,299086.47,304784.29,226529.38,0.0414,0.82,-1460.93,-1192.79,-0.025,1,-0.0038982985261512004,0.04054730879916579,0.0016439385757009983,0.014879334515121356
2012-12-20,0,31,3,1,0,200,299085.59,304789.2,226528.5,0.0414,0.82,6.01,4.9,-0.024,1,1.610975421351135e-05,0.040624427202659796,0.006145977489439791,0.00843525796072242
2012-12-21,0,27,3,1,0,200,296372.45,302579.65,202699.68,0.051,0.82,-2706.25,-2209.55,-0.032,0,-0.007249436659829134,0.029004062879903092,0.002296391677845344,0.001091531987733374
2012-12-24,0,27,3,1,0,200,296446.67,302645.91,202773.9,0.0507,0.82,81.15,66.25,-0.032,1,0.0002189836626487196,0.026595719749685998,-0.00306271435457095,0.0012672128172619423
2012-12-26,0,27,2,1,0,200,295560.29,301927.89,185267.52,0.0539,0.82,-879.42,-718.01,-0.034,0,-0.0023724754780263257,0.026185214520303868,-0.013285117247144429,-0.005396324754205706
2012-12-27,0,27,2,1,0,200,295204.33,301642.96,184911.56,0.0551,0.82,-348.99,-284.94,-0.035,1,-0.0009437021535174672,0.024217030434957598,-0.010330520874510696,-0.008807484250770381
2012-12-28,0,27,2,1,0,200,293817.22,300516.11,183524.45,0.0601,0.82,-1380.16,-1126.84,-0.039,1,-0.0037357079376227897,0.01955321199323512,-0.014082338566346997,-0.011275141781804221
2012-12-31,0,27,2,1,0,200,296986.39,303109.36,186693.62,0.0488,0.82,3176.21,2593.25,-0.03,1,0.0086293210703412,0.033426901973640955,0.0017964191638233373,-0.004676527260549346
2013-01-02,0,33,2,1,0,200,302272.95,307431.41,224742.22,0.0305,0.82,5293.64,4322.05,-0.016,0,0.014259044986271618,0.05122922359301196,0.015836480487446236,0.008805842743682124
2013-01-03,0,33,2,1,0,200,301382.89,306710.48,223852.16,0.0335,0.82,-882.99,-720.93,-0.018,1,-0.0023450108757592236,0.04552708493743285,0.01586394508971334,0.006129255862267868
2013-01-04,0,33,2,1,0,200,299844.07,305459.87,222313.34,0.0388,0.82,-1531.75,-1250.62,-0.022,1,-0.004077493537227639,0.034764577480740466,0.012730153706003167,0.003484212734832237
2013-01-07,0,33,2,1,0,200,300267.85,305811.65,222737.12,0.0373,0.82,430.87,351.79,-0.021,1,0.0011516406394072032,0.03362827098560206,0.01761750228303316,0.006063494508696032
2013-01-08,0,33,1,1,0,200,299906.85,305523.0,205843.62,0.0386,0.82,-353.53,-288.65,-0.022,0,-0.0009438816343327883,0.029999847699699767,0.00804429957835917,0.008972805242019932
2013-01-09,0,33,1,1,0,200,300581.93,306080.29,206518.69,0.0362,0.82,682.56,557.28,-0.02,1,0.0018240525263235607,0.030552069476383115,-0.004390692881588887,0.01002092720635317
2013-01-10,0,33,1,1,0,200,301755.71,307044.77,207692.48,0.0322,0.82,1181.3,964.48,-0.017,1,0.0031510686297377966,0.03453610967496157,0.0011053866239081334,0.014597253758089956
2013-01-11,0,33,1,1,0,200,302068.99,307306.7,208005.76,0.0311,0.82,320.81,261.93,-0.016,1,0.0008530677790081764,0.03270195965397782,0.006035947940143949,0.013795956390554864
2013-01-14,0,33,1,1,0,200,301297.93,306683.31,207234.7,0.0338,0.82,-763.53,-623.39,-0.018,1,-0.0020285597417823986,0.028989934324541333,0.002855747558954347,0.007526136755847346
2013-01-15,0,33,1,1,0,200,300485.91,306026.47,206422.68,0.0366,0.82,-804.49,-656.84,-0.02,1,-0.0021417533285394974,0.02525085297054741,0.0016578758647476377,0.005909206277015522
2013-01-16,0,33,1,1,0,200,301370.11,306754.55,207306.88,0.0335,0.82,891.75,728.08,-0.018,1,0.002379140601791896,0.029672891348790142,0.002212963940215973,0.0127742760383327
2013-01-17,0,33,1,1,0,200,302376.63,307582.52,208313.39,0.0301,0.82,1014.09,827.97,-0.015,1,0.0026991286681812277,0.027917600752357052,0.001761023978659404,0.018873255554748614
2013-01-18,0,33,1,1,0,200,302206.07,307449.46,208142.84,0.0307,0.82,-162.97,-133.06,-0.016,1,-0.00043259935577610875,0.0252868195833732,0.0004753568438751188,0.012862566503907491
2013-01-22,0,33,1,1,0,200,302536.17,307725.19,208472.94,0.0296,0.82,337.71,275.73,-0.015,1,0.000896830327820286,0.024111600959690338,0.0034007469134778034,0.005909469417180624
2013-01-23,0,33,1,1,0,200,303494.95,308514.23,209431.71,0.0263,0.82,966.42,789.05,-0.012,1,0.002564105980404019,0.029525847189678434,0.00810660622242132,0.012371873923735843
2013-01-24,0,33,1,1,0,200,300797.21,306317.85,206733.98,0.0355,0.82,-2690.13,-2196.38,-0.019,1,-0.00711921780723046,0.018832529869717063,-0.0013917521866010363,0.005236546362291872
2013-01-25,0,33,1,1,0,200,301600.91,306980.26,207537.68,0.0327,0.82,811.32,662.41,-0.017,1,0.0021624923261900353,0.02203107182974917,-0.0019283885285922286,0.01464847534831104
2013-01-28,0,33,1,1,0,200,301974.91,307291.87,207911.68,0.0315,0.82,381.66,311.61,-0.016,1,0.0010150815560583393,0.021445769269692105,-0.0004807076167577806,0.01544457324172066
2013-01-29,0,33,1,1,0,200,302288.12,307553.86,208224.89,0.0304,0.82,320.88,261.99,-0.015,1,0.0008525770629728147,0.017187536300048878,-0.000524960881605252,0.0186696257827198
2013-01-30,0,33,1,1,0,200,302069.79,307381.87,208006.56,0.0311,0.82,-210.65,-171.99,-0.016,1,-0.0005592191234407018,0.015107079315555216,-0.0036482859854499727,0.019054108812796566
2013-01-31,0,33,1,1,0,200,301670.61,307062.22,207607.38,0.0325,0.82,-391.5,-319.65,-0.017,1,-0.0010399116903024863,0.014058136397773091,0.002431020131478001,0.02174990506011687
2013-02-01,0,33,1,1,0,200,303700.59,308725.92,209637.36,0.0256,0.82,2037.7,1663.7,-0.011,1,0.00541812014516152,0.017402619743322245,0.005686647950449486,0.01853870413493719
2013-02-04,0,33,1,1,0,200,300378.81,306020.02,206315.58,0.0369,0.82,-3314.19,-2705.9,-0.02,1,-0.008764732161134936,0.006466773448723373,-0.004093165766743789,-0.004485073012469365
2013-02-05,0,33,1,1,0,200,303164.57,308300.71,209101.34,0.0274,0.82,2793.38,2280.69,-0.013,1,0.0074527476993171415,0.013211344110673595,0.0025070048696005376,0.005312685562607
2013-02-06,0,33,1,1,0,200,302514.34,307776.01,208451.11,0.0296,0.82,-642.65,-524.7,-0.015,1,-0.0017019098009862788,0.007119561149199205,0.0013643141920549606,0.00768826929884836
2013-02-07,0,33,1,1,0,200,302559.73,307819.24,208496.5,0.0295,0.82,52.96,43.24,-0.014,1,0.00014045929050809924,0.012103835676970154,0.002544685172865546,0.006677087949949256
2013-02-08,0,33,1,1,0,200,304425.1,309348.42,210361.86,0.0232,0.82,1872.94,1529.18,-0.009,1,0.004967785639390154,0.015922992147276216,0.0020943506670941803,0.012588755223672199
2013-02-11,0,33,1,1,0,200,304511.46,309425.07,210448.23,0.0229,0.82,93.88,76.65,-0.009,1,0.000247778863716297,0.012500292460732587,0.011106861691945413,0.011012481561064935
2013-02-12,0,33,1,1,0,200,303568.46,308661.25,209505.23,0.0261,0.82,-935.53,-763.83,-0.012,1,-0.002468513621084467,0.00927491584393303,0.0011856003715438046,0.0053928993102426714
2013-02-13,0,33,1,1,0,200,304283.05,309250.78,210219.82,0.0236,0.82,722.06,589.53,-0.01,1,0.0019099579231278696,0.014634272813476401,0.004797468095657953,0.006449789454362365
2013-02-14,0,33,1,1,0,200,304236.41,309218.76,210173.18,0.0238,0.82,-39.21,-32.01,-0.01,1,-0.0001035405634224329,0.011081869140757594,0.004553468241727421,0.00837480863272233
2013-02-15,0,33,1,1,0,200,303502.95,308625.97,209439.71,0.0263,0.82,-726.06,-592.8,-0.012,1,-0.0019170570375485196,0.009261727621625249,-0.002331374435211253,0.008599504923713308
2013-02-19,0,33,1,1,0,200,304712.8,309619.75,210649.57,0.0222,0.82,1217.19,993.79,-0.009,1,0.0032200141809195504,0.01588442627015152,0.0006408608819920003,0.009440378502840963
2013-02-20,0,33,1,1,0,200,301600.57,307084.67,207537.34,0.0327,0.82,-3104.97,-2535.08,-0.017,1,-0.008187720583070046,0.005613367646499889,-0.005078346079993579,-0.0014464707484103112
2013-02-21,0,33,1,1,0,200,299178.89,305113.34,205115.66,0.0411,0.82,-2414.48,-1971.33,-0.023,1,-0.006419499872787338,-0.00217285671993539,-0.013407803875908786,-0.00743337126542154
2013-02-22,0,33,1,1,0,200,301045.71,306643.41,206982.48,0.0347,0.82,1874.03,1530.07,-0.018,1,0.005014759433330518,0.001082146894730296,-0.008289503879155835,-0.003315442159911308
2013-02-25,0,33,1,1,0,200,298742.25,304768.51,204679.02,0.0426,0.82,-2296.37,-1874.89,-0.025,1,-0.006114268035305126,-0.006166778198126499,-0.012486714876912441,-0.011993816175620453
2013-02-26,0,33,1,1,0,200,299604.45,305478.25,205541.22,0.0396,0.82,869.29,709.74,-0.022,1,0.0023287839022476664,-0.0077935182262747205,-0.013377945155584325,-0.0025458144661423265
2013-02-27,0,33,1,1,0,200,301591.79,307106.63,207528.56,0.0328,0.82,1994.44,1628.38,-0.017,1,0.005330592276209467,-0.003978494191408943,0.0001403677036951878,0.0006222854838771052
2013-02-28,0,33,1,1,0,200,301257.72,306839.64,207194.49,0.0339,0.82,-327.01,-266.99,-0.018,1,-0.0008693723088947225,-0.0034358521128506903,0.005690495267587803,-0.0012621683810759565
2013-03-01,0,33,1,1,0,200,301565.73,307096.88,207502.5,0.0329,0.82,315.07,257.24,-0.017,1,0.0008383532192905996,-0.005296473576793637,0.0015140890535478846,-0.0012763922247581716
2013-03-04,0,33,1,1,0,200,302431.21,307809.27,208367.98,0.0299,0.82,872.53,712.38,-0.014,1,0.0023197565536974274,-0.003734534082044161,0.009948113642550438,0.0016025834523799576
2013-03-05,0,33,1,1,0,200,305357.43,310204.19,211294.2,0.02,0.82,2933.31,2394.93,-0.007,1,0.007780532405667895,0.009003104130849482,0.015399862145970666,0.010423027548350339
2013-03-06,0,33,1,1,0,200,304800.0,309754.84,210736.76,0.0219,0.82,-550.36,-449.35,-0.008,1,-0.0014485619939562655,0.008900754692485968,0.008620707875804934,0.003556345409232553
2013-03-07,0,33,1,1,0,200,305467.57,310305.67,211404.34,0.0197,0.82,674.65,550.83,-0.006,1,0.0017782772982657402,0.014498079713491707,0.011268357482965397,0.01409935486863323
2013-03-08,0,33,1,1,0,200,305872.7,310642.22,211809.47,0.0183,0.82,412.2,336.55,-0.005,1,0.0010845757346296114,0.019470697785706204,0.011514579998304408,0.007731182903945699
2013-03-11,0,33,1,1,0,200,306564.0,311212.41,212500.77,0.016,0.82,698.36,570.19,-0.003,1,0.0018355199753594675,0.01964448499131599,0.011030343419966449,0.011268612680291445
2013-03-12,0,33,1,1,0,200,305757.3,310559.52,211694.06,0.0187,0.82,-799.66,-652.89,-0.005,1,-0.0020978919188986422,0.0128319700668319,0.0011519190953999114,0.009030261470884704
2013-03-13,0,33,1,1,0,200,305814.91,310612.3,211751.68,0.0185,0.82,64.65,52.78,-0.005,1,0.00016995131883246195,0.012144106441908442,0.002770432408188639,0.004232427150327012
2013-03-14,0,33,1,1,0,200,306384.83,311083.37,212321.6,0.0166,0.82,576.97,471.07,-0.004,1,0.001516585144889726,0.01329712043427167,0.0025087402548126247,0.005501233431500441
2013-03-15,0,33,1,1,0,200,305983.79,310761.67,211920.55,0.018,0.82,-394.02,-321.7,-0.005,1,-0.0010341279252568114,0.008512591802953051,0.0003900365949262019,0.0069356191273280965
2013-03-18,0,33,1,1,0,200,305785.03,310605.11,211721.8,0.0186,0.82,-191.75,-156.56,-0.005,1,-0.0005037944351373724,0.010699324273327648,-0.001949277815570638,0.0045218667690628545
2013-03-19,0,33,1,1,0,200,305657.65,310506.81,211594.42,0.019,0.82,-120.4,-98.3,-0.006,1,-0.0003164790173606491,0.011443509400245522,-0.00016786491403264492,0.004308928315124638
2013-03-20,0,33,1,1,0,200,307268.89,311828.03,213205.65,0.0137,0.82,1618.23,1321.22,-0.001,1,0.004255043552829019,0.015155256952352869,0.003917227319963912,0.010481028905502177
2013-03-21,0,33,1,1,0,200,305370.84,310284.02,211307.61,0.02,0.82,-1891.09,-1544.0,-0.006,1,-0.004951479185498542,0.0070257892609707495,-0.002550837010424356,0.0023095355390840844
2013-03-22,0,33,1,1,0,200,307167.5,311756.62,213104.26,0.014,0.82,1803.64,1472.6,-0.002,1,0.004745974349565252,0.012435426860684662,0.003229265264397707,0.015243230471719382
2013-03-25,0,33,1,1,0,200,306596.43,311296.04,212533.2,0.0159,0.82,-564.12,-460.58,-0.003,1,-0.0014773703923272041,0.009916612561812088,0.0022556893072078754,0.020185359952179516
2013-03-26,0,33,1,1,0,200,308003.73,312450.73,213940.5,0.0113,0.82,1414.27,1154.69,0.0,1,0.003709298711284559,0.016759585529470544,0.006281467035853083,0.018879899230133557
2013-03-27,0,33,1,1,0,200,308641.71,312977.3,214578.48,0.0092,0.82,644.94,526.57,0.0,1,0.0016852897095167574,0.016860155420594825,0.003711713192540822,0.02667945697495544
2013-03-28,0,33,1,1,0,200,309316.97,313534.31,215253.74,0.007,0.82,682.22,557.01,0.0,1,0.0017797137364274906,0.010722322272075036,0.010442906114466854,0.026130386809135264
2013-04-01,0,33,1,1,0,200,308564.86,312925.88,214501.62,0.0094,0.82,-745.2,-608.43,-0.002,1,-0.0019405531726336411,0.004309306016651249,0.0037563785922679616,0.018859241360292156
2013-04-02,0,33,1,1,0,200,310643.86,314628.96,216580.63,0.0027,0.82,2085.92,1703.07,0.0,1,0.005442438957110385,0.013969710153035275,0.01067618794170555,0.025171052626297263
2013-04-03,0,33,1,1,0,200,309122.87,313392.74,215059.64,0.0076,0.82,-1514.12,-1236.22,-0.004,1,-0.003929136084612317,0.014506033794686402,0.003037753145808675,0.020403563322394347
2013-04-04,0,33,1,1,0,200,308591.25,312964.28,214528.01,0.0094,0.82,-524.78,-428.46,-0.005,1,-0.001367166322997715,0.013719582780757245,-1.4702886705797447e-05,0.016716640445699205
2013-04-05,0,27,1,1,0,200,307199.71,311833.74,180170.8,0.0139,0.82,-1384.68,-1130.53,-0.009,0,-0.003612361129519459,0.003902602456540838,-0.005406777752652747,0.005323746910511851
2013-04-08,0,27,1,1,0,200,310088.42,314197.83,183059.51,0.0045,0.82,2895.53,2364.08,-0.001,1,0.007581251470735628,0.010927072340723432,0.004115026890716522,0.014353560375203744
2013-04-09,0,27,1,1,0,200,312824.09,316436.95,185795.18,0.0,0.82,2742.48,2239.12,0.0,1,0.007126465513781488,0.029964672539002035,0.005799053447387625,0.019701748590719492
2013-04-10,0,27,1,1,0,200,313300.25,316831.31,186271.34,0.0,0.82,483.01,394.36,0.0,1,0.00124625142544188,0.028617313670872835,0.010974440957441822,0.01986342428153176
2013-04-11,0,27,1,1,0,200,311316.19,315216.98,184287.28,0.0064,0.82,-1977.23,-1614.33,-0.005,1,-0.005095235063731551,0.027646976472376794,0.007246372216707986,0.012932669242440742
2013-04-12,0,27,1,1,0,0,309877.83,314048.23,178852.92,0.011,0.82,-1431.49,-1168.75,-0.009,0,-0.0037077634586817343,0.030422334011028007,0.007150969887545711,0.01132279770265765
2013-04-15,0,27,1,1,0,0,305123.29,310171.85,174098.38,0.0268,0.82,-4747.78,-3876.37,-0.021,1,-0.01234326332614577,0.014579006269834438,-0.012773544909335688,-0.0011904169423205824
2013-04-16,0,27,1,1,0,0,306952.05,311670.5,175927.14,0.0207,0.82,1835.53,1498.64,-0.017,1,0.004831676375531835,0.01314986041380195,-0.015068334047585341,0.0021246742883215264
2013-04-17,0,8,1,1,0,0,303976.86,309247.03,66966.68,0.0307,0.82,-2968.26,-2423.47,-0.025,0,-0.007775743934700152,0.011797202869331502,-0.024090329407727373,-0.0046169417211218144
2013-04-18,0,8,1,1,0,0,303634.38,308973.03,66624.2,0.0318,0.82,-335.59,-273.99,-0.025,1,-0.0008860230605933772,0.01786326446773867,-0.0198811174045892,-0.004999170346577819
2013-04-19,0,7,1,1,0,0,304362.42,309573.07,61870.44,0.0294,0.82,734.93,600.04,-0.023,0,0.0019420465274913035,0.010111559031438788,-0.014231307418416161,-0.0027406448017258667
2013-04-22,0,7,1,1,0,0,304963.96,310069.79,62471.98,0.0273,0.82,608.38,496.72,-0.022,1,0.0016045323322211313,0.013758379535238952,-0.0002835117600492598,-0.005391156022333754
2013-04-23,0,7,1,1,0,0,305280.67,310333.93,62788.68,0.0263,0.82,323.52,264.14,-0.021,1,0.0008518727348447719,0.01984187595574205,-0.004263315400736323,0.0004121958980095597
2013-04-24,0,8,1,1,0,0,305530.21,310543.22,68697.92,0.0254,0.82,256.33,209.28,-0.02,0,0.0006744025701603817,0.022102865860578302,0.004186831104124211,-0.0036593758813953103
2013-04-25,0,8,1,1,0,0,306202.84,311097.93,69370.56,0.0232,0.82,679.42,554.72,-0.018,1,0.001786256998301372,0.03118902886651642,0.0068591111630189605,-0.00039574849076673413
2013-04-26,0,8,1,1,0,0,306166.58,311073.84,69334.3,0.0233,0.82,-29.5,-24.09,-0.019,1,-7.743542363003453e-05,0.0355490551786356,0.0048396292118976225,-0.0041824826256813274
2013-04-29,0,8,1,1,0,0,306837.48,311627.08,70005.2,0.0211,0.82,677.6,553.23,-0.017,1,0.0017784844910133657,0.026024732285207075,0.005013581370689857,-0.004089287844184719
2013-04-30,0,8,1,1,0,0,307080.82,311831.21,70248.54,0.0203,0.82,250.02,204.13,-0.016,1,0.0006550457681662181,0.026569764188405176,0.004816754404011303,-0.005213955812445992
2013-05-01,0,8,1,1,0,0,306574.89,311423.57,69742.6,0.0219,0.82,-499.28,-407.64,-0.017,1,-0.0013072456730678361,0.02531556388309464,0.002835106160783085,-0.004580648312880187
2013-05-02,0,8,1,1,0,0,307340.52,312054.13,70508.24,0.0194,0.82,772.32,630.57,-0.015,1,0.00202476646196037,0.028596329859404523,0.003073615624442083,-0.007998320808030202
2013-05-03,0,10,1,1,0,0,308249.13,312801.42,83181.8,0.0164,0.82,915.28,747.29,-0.013,0,0.0023947447835410696,0.03055855354516024,0.005545795831613187,-0.001674439939876815
2013-05-06,0,10,0,1,0,0,308514.53,313023.82,68687.2,0.0155,0.82,272.4,222.4,-0.012,0,0.0007109942147962567,0.031462540546164375,0.004478305555396078,0.00040372059791715653
2013-05-07,0,10,0,1,0,0,308412.92,312946.59,68585.6,0.0158,0.82,-94.6,-77.24,-0.012,1,-0.0002467224379281152,0.035458596664286635,0.003576537349301745,0.0037693592895085004
2013-05-08,0,10,0,1,0,0,308816.12,313281.52,68988.8,0.0145,0.82,410.22,334.93,-0.011,1,0.0010702465235361558,0.04475206215918737,0.005954029545905737,-0.002741645657690972
2013-05-09,0,15,0,1,0,0,308639.43,313142.95,98442.6,0.0151,0.82,-169.72,-138.57,-0.012,0,-0.00044231782327919245,0.04431324242373669,0.0034869452606661744,-0.010310428994751653
2013-05-10,0,18,0,1,0,0,309277.12,313669.28,116897.72,0.013,0.82,644.66,526.34,-0.01,0,0.0016807978592525696,0.04722483846213821,0.0027729983363776745,-0.009875882560940963
2013-05-13,0,18,0,1,0,0,309210.65,313620.71,116831.24,0.0132,0.82,-59.49,-48.57,-0.01,1,-0.00015484461851034137,0.051297503779633824,0.0019071595030710764,-0.004935492115719753
2013-05-14,0,18,0,1,0,0,309633.2,313971.43,117253.8,0.0118,0.82,429.57,350.72,-0.009,1,0.0011182934953497536,0.05239767490766767,0.0032721754363489453,-0.00010943516168826495
2013-05-15,0,18,0,1,0,0,309868.73,314169.46,117489.32,0.0111,0.82,242.54,198.03,-0.008,1,0.0006307261778564222,0.05406219473539431,0.0028326550906692116,0.012864554342313927
2013-05-16,0,18,0,1,0,0,309840.65,314152.28,117461.24,0.0112,0.82,-21.05,-17.19,-0.009,1,-5.468386392493141e-05,0.05816631275560358,0.0032202890500234727,0.007978194102857161
2013-05-17,0,18,0,1,0,0,310993.96,315099.68,118614.56,0.0074,0.82,1160.38,947.4,-0.005,1,0.003015734916836932,0.06257539501467246,0.004555226107607835,0.018769672954394245
2013-05-20,0,18,0,1,0,0,310763.32,314917.16,118383.92,0.0082,0.82,-223.55,-182.52,-0.006,1,-0.0005792452724802111,0.06585397217169475,0.004130825453637965,0.01907645074250741
2013-05-21,0,18,0,1,0,0,310886.6,315023.61,118507.2,0.0078,0.82,130.38,106.45,-0.006,1,0.00033802540325211794,0.07008625491120601,0.0033505573615403295,0.017472429618268226
2013-05-22,0,12,0,1,0,0,309640.83,314012.33,81377.12,0.0118,0.82,-1238.61,-1011.27,-0.009,0,-0.003210172088371266,0.06609385342725971,-0.0004903409046873586,0.012657725197675829
2013-05-23,0,12,0,1,0,0,309470.51,313879.13,81206.8,0.0124,0.82,-163.15,-133.2,-0.009,1,-0.0004241871648797968,0.059953624183834986,-0.000859844205642224,0.01138166529795126
2013-05-24,0,10,0,1,0,0,309343.55,313781.36,69204.4,0.0128,0.82,-119.75,-97.77,-0.01,0,-0.00031148933030378245,0.061591978311001605,-0.004187068452782938,0.010395773397487096
2013-05-28,0,10,0,1,0,0,309842.95,314195.02,69703.8,0.0112,0.82,506.65,413.66,-0.008,1,0.0013183064793906851,0.06454202733148584,-0.002289516700912042,0.009927822878576409
2013-05-29,0,10,0,1,0,0,309348.55,313797.29,69209.4,0.0128,0.82,-487.14,-397.73,-0.01,1,-0.0012658698409671043,0.06389697286554241,-0.0038934119451312643,0.008739388461239339
2013-05-30,0,10,0,1,0,0,309732.75,314116.91,69593.6,0.0115,0.82,391.47,319.62,-0.009,1,0.0010185556414461505,0.06496367311222628,0.0003353157846861521,0.007979459611672124
2013-05-31,0,9,0,1,0,0,308984.55,313511.98,62864.68,0.014,0.82,-740.92,-604.93,-0.011,0,-0.001925811634910013,0.059391308447786506,-0.001166308685344064,0.005398602208595893
2013-06-03,0,9,0,1,0,200,308224.69,312897.47,68004.82,0.0165,0.82,-752.66,-614.51,-0.013,0,-0.0019600845875171746,0.06194109774595946,-0.0028149039425574562,0.004745763294146554
